Fecha,Valor,Sensor_Id,Hora,DiaSemana
2025-08-18 14:15:00,38.79,13,14,Monday
2025-08-18 14:20:00,65.64,13,14,Monday
2025-08-18 14:25:00,26.44,13,14,Monday
2025-08-18 14:30:00,42.15,13,14,Monday
2025-08-18 14:35:00,62.09,13,14,Monday
2025-08-18 14:40:00,82.36,13,14,Monday
2025-08-18 14:45:00,48.68,13,14,Monday
2025-08-18 14:50:00,21.16,13,14,Monday
2025-08-18 14:55:00,85.34,13,14,Monday
2025-08-18 15:00:00,84.3,13,15,Monday
2025-08-18 15:05:00,76.65,13,15,Monday
2025-08-18 15:10:00,28.41,13,15,Monday
2025-08-18 15:15:00,73.12,13,15,Monday
2025-08-18 15:20:00,64.6,13,15,Monday
2025-08-18 15:25:00,63.83,13,15,Monday
2025-08-18 15:30:00,57.17,13,15,Monday
2025-08-18 15:35:00,60.0,13,15,Monday
2025-08-18 15:40:00,34.96,13,15,Monday
2025-08-18 15:45:00,61.49,13,15,Monday
2025-08-18 15:50:00,66.72,13,15,Monday
2025-08-18 15:55:00,50.0,13,15,Monday
2025-08-18 16:00:00,80.46,13,16,Monday
2025-08-18 16:05:00,51.22,13,16,Monday
2025-08-18 16:10:00,68.05,13,16,Monday
2025-08-18 16:15:00,68.76,13,16,Monday
2025-08-18 16:20:00,42.94,13,16,Monday
2025-08-18 16:25:00,56.03,13,16,Monday
2025-08-18 16:30:00,42.81,13,16,Monday
2025-08-18 16:35:00,11.9,13,16,Monday
2025-08-18 16:40:00,42.66,13,16,Monday
2025-08-18 16:45:00,36.94,13,16,Monday
2025-08-18 16:50:00,35.52,13,16,Monday
2025-08-18 16:55:00,53.46,13,16,Monday
2025-08-18 17:00:00,75.14,13,17,Monday
2025-08-18 17:05:00,76.28,13,17,Monday
2025-08-18 17:10:00,45.28,13,17,Monday
2025-08-18 17:15:00,60.94,13,17,Monday
2025-08-18 17:20:00,72.4,13,17,Monday
2025-08-18 17:25:00,61.47,13,17,Monday
2025-08-18 17:30:00,28.38,13,17,Monday
2025-08-18 17:35:00,81.72,13,17,Monday
2025-08-18 17:40:00,98.06,13,17,Monday
2025-08-18 17:45:00,61.74,13,17,Monday
2025-08-18 17:50:00,59.64,13,17,Monday
2025-08-18 17:55:00,52.78,13,17,Monday
2025-08-18 18:00:00,48.52,13,18,Monday
2025-08-18 18:05:00,48.3,13,18,Monday
2025-08-18 18:10:00,43.64,13,18,Monday
2025-08-18 18:15:00,72.44,13,18,Monday
2025-08-18 18:20:00,85.98,13,18,Monday
2025-08-18 18:25:00,16.37,13,18,Monday
2025-08-18 18:30:00,28.27,13,18,Monday
2025-08-18 18:35:00,50.51,13,18,Monday
2025-08-18 18:40:00,49.96,13,18,Monday
2025-08-18 18:45:00,66.55,13,18,Monday
2025-08-18 18:50:00,42.44,13,18,Monday
2025-08-18 18:55:00,53.46,13,18,Monday
2025-08-18 19:00:00,62.0,13,19,Monday
2025-08-18 19:05:00,77.6,13,19,Monday
2025-08-18 19:10:00,83.94,13,19,Monday
2025-08-18 19:15:00,47.93,13,19,Monday
2025-08-18 19:20:00,43.55,13,19,Monday
2025-08-18 19:25:00,48.46,13,19,Monday
2025-08-18 19:30:00,35.54,13,19,Monday
2025-08-18 19:35:00,44.99,13,19,Monday
2025-08-18 19:40:00,39.25,13,19,Monday
2025-08-18 19:45:00,29.06,13,19,Monday
2025-08-18 19:50:00,97.22,13,19,Monday
2025-08-18 19:55:00,28.92,13,19,Monday
2025-08-18 20:00:00,52.8,13,20,Monday
2025-08-18 20:05:00,72.62,13,20,Monday
2025-08-18 20:10:00,40.54,13,20,Monday
2025-08-18 20:15:00,43.71,13,20,Monday
2025-08-18 20:20:00,86.04,13,20,Monday
2025-08-18 20:25:00,62.2,13,20,Monday
2025-08-18 20:30:00,56.58,13,20,Monday
2025-08-18 20:35:00,28.94,13,20,Monday
2025-08-18 20:40:00,76.8,13,20,Monday
2025-08-18 20:45:00,62.4,13,20,Monday
2025-08-18 20:50:00,68.16,13,20,Monday
2025-08-18 20:55:00,84.15,13,20,Monday
2025-08-18 21:00:00,30.26,13,21,Monday
2025-08-18 21:05:00,61.84,13,21,Monday
2025-08-18 21:10:00,59.47,13,21,Monday
2025-08-18 21:15:00,98.94,13,21,Monday
2025-08-18 21:20:00,21.84,13,21,Monday
2025-08-18 21:25:00,50.76,13,21,Monday
2025-08-18 21:30:00,62.82,13,21,Monday
2025-08-18 21:35:00,47.62,13,21,Monday
2025-08-18 21:40:00,65.45,13,21,Monday
2025-08-18 21:45:00,41.54,13,21,Monday
2025-08-18 21:50:00,46.27,13,21,Monday
2025-08-18 21:55:00,81.02,13,21,Monday
2025-08-18 22:00:00,50.16,13,22,Monday
2025-08-18 22:05:00,57.6,13,22,Monday
2025-08-18 22:10:00,33.69,13,22,Monday
2025-08-18 22:15:00,71.88,13,22,Monday
2025-08-18 22:20:00,75.12,13,22,Monday
2025-08-18 22:25:00,52.45,13,22,Monday
2025-08-18 22:30:00,75.03,13,22,Monday
2025-08-18 22:35:00,44.48,13,22,Monday
2025-08-18 22:40:00,82.91,13,22,Monday
2025-08-18 22:45:00,27.79,13,22,Monday
2025-08-18 22:50:00,34.41,13,22,Monday
2025-08-18 22:55:00,53.56,13,22,Monday
2025-08-18 23:00:00,29.04,13,23,Monday
2025-08-18 23:05:00,66.79,13,23,Monday
2025-08-18 23:10:00,50.06,13,23,Monday
2025-08-18 23:15:00,27.24,13,23,Monday
2025-08-18 23:20:00,63.6,13,23,Monday
2025-08-18 23:25:00,56.68,13,23,Monday
2025-08-18 23:30:00,37.06,13,23,Monday
2025-08-18 23:35:00,45.61,13,23,Monday
2025-08-18 23:40:00,84.13,13,23,Monday
2025-08-18 23:45:00,49.2,13,23,Monday
2025-08-18 23:50:00,21.58,13,23,Monday
2025-08-18 23:55:00,54.44,13,23,Monday
2025-08-19 00:00:00,50.32,13,0,Tuesday
2025-08-19 00:05:00,53.1,13,0,Tuesday
2025-08-19 00:10:00,54.29,13,0,Tuesday
2025-08-19 00:15:00,52.74,13,0,Tuesday
2025-08-19 00:20:00,54.28,13,0,Tuesday
2025-08-19 00:25:00,85.42,13,0,Tuesday
2025-08-19 00:30:00,38.89,13,0,Tuesday
2025-08-19 00:35:00,59.6,13,0,Tuesday
2025-08-19 00:40:00,18.02,13,0,Tuesday
2025-08-19 00:45:00,43.6,13,0,Tuesday
2025-08-19 00:50:00,92.28,13,0,Tuesday
2025-08-19 00:55:00,48.24,13,0,Tuesday
2025-08-19 01:00:00,44.72,13,1,Tuesday
2025-08-19 01:05:00,79.2,13,1,Tuesday
2025-08-19 01:10:00,55.58,13,1,Tuesday
2025-08-19 01:15:00,52.28,13,1,Tuesday
2025-08-19 01:20:00,77.39,13,1,Tuesday
2025-08-19 01:25:00,35.56,13,1,Tuesday
2025-08-19 01:30:00,65.66,13,1,Tuesday
2025-08-19 01:35:00,54.8,13,1,Tuesday
2025-08-19 01:40:00,58.4,13,1,Tuesday
2025-08-19 01:45:00,42.04,13,1,Tuesday
2025-08-19 01:50:00,71.23,13,1,Tuesday
2025-08-19 01:55:00,33.98,13,1,Tuesday
2025-08-19 02:00:00,49.0,13,2,Tuesday
2025-08-19 02:05:00,34.97,13,2,Tuesday
2025-08-19 02:10:00,35.59,13,2,Tuesday
2025-08-19 02:15:00,53.28,13,2,Tuesday
2025-08-19 02:20:00,54.48,13,2,Tuesday
2025-08-19 02:25:00,59.2,13,2,Tuesday
2025-08-19 02:30:00,45.6,13,2,Tuesday
2025-08-19 02:35:00,74.89,13,2,Tuesday
2025-08-19 02:40:00,50.8,13,2,Tuesday
2025-08-19 02:45:00,76.53,13,2,Tuesday
2025-08-19 02:50:00,77.39,13,2,Tuesday
2025-08-19 02:55:00,11.44,13,2,Tuesday
2025-08-19 03:00:00,45.36,13,3,Tuesday
2025-08-19 03:05:00,76.26,13,3,Tuesday
2025-08-19 03:10:00,51.88,13,3,Tuesday
2025-08-19 03:15:00,55.97,13,3,Tuesday
2025-08-19 03:20:00,23.58,13,3,Tuesday
2025-08-19 03:25:00,52.4,13,3,Tuesday
2025-08-19 03:30:00,16.68,13,3,Tuesday
2025-08-19 03:35:00,57.38,13,3,Tuesday
2025-08-19 03:40:00,59.42,13,3,Tuesday
2025-08-19 03:45:00,31.76,13,3,Tuesday
2025-08-19 03:50:00,33.79,13,3,Tuesday
2025-08-19 03:55:00,62.24,13,3,Tuesday
2025-08-19 04:00:00,65.94,13,4,Tuesday
2025-08-19 04:05:00,32.83,13,4,Tuesday
2025-08-19 04:10:00,56.0,13,4,Tuesday
2025-08-19 04:15:00,88.12,13,4,Tuesday
2025-08-19 04:20:00,82.66,13,4,Tuesday
2025-08-19 04:25:00,70.29,13,4,Tuesday
2025-08-19 04:30:00,63.46,13,4,Tuesday
2025-08-19 04:35:00,79.88,13,4,Tuesday
2025-08-19 04:40:00,40.42,13,4,Tuesday
2025-08-19 04:45:00,63.96,13,4,Tuesday
2025-08-19 04:50:00,79.48,13,4,Tuesday
2025-08-19 04:55:00,94.12,13,4,Tuesday
2025-08-19 05:00:00,80.07,13,5,Tuesday
2025-08-19 05:05:00,57.58,13,5,Tuesday
2025-08-19 05:10:00,21.46,13,5,Tuesday
2025-08-19 05:15:00,53.83,13,5,Tuesday
2025-08-19 05:20:00,55.13,13,5,Tuesday
2025-08-19 05:25:00,93.42,13,5,Tuesday
2025-08-19 05:30:00,32.03,13,5,Tuesday
2025-08-19 05:35:00,65.82,13,5,Tuesday
2025-08-19 05:40:00,55.7,13,5,Tuesday
2025-08-19 05:45:00,33.24,13,5,Tuesday
2025-08-19 05:50:00,62.92,13,5,Tuesday
2025-08-19 05:55:00,63.72,13,5,Tuesday
2025-08-19 06:00:00,36.02,13,6,Tuesday
2025-08-19 06:05:00,18.78,13,6,Tuesday
2025-08-19 06:10:00,33.92,13,6,Tuesday
2025-08-19 06:15:00,31.1,13,6,Tuesday
2025-08-19 06:20:00,19.42,13,6,Tuesday
2025-08-19 06:25:00,40.01,13,6,Tuesday
2025-08-19 06:30:00,62.36,13,6,Tuesday
2025-08-19 06:35:00,48.32,13,6,Tuesday
2025-08-19 06:40:00,65.86,13,6,Tuesday
2025-08-19 06:45:00,43.18,13,6,Tuesday
2025-08-19 06:50:00,90.04,13,6,Tuesday
2025-08-19 06:55:00,55.18,13,6,Tuesday
2025-08-19 07:00:00,71.74,13,7,Tuesday
2025-08-19 07:05:00,77.83,13,7,Tuesday
2025-08-19 07:10:00,59.13,13,7,Tuesday
2025-08-19 07:15:00,88.18,13,7,Tuesday
2025-08-19 07:20:00,48.5,13,7,Tuesday
2025-08-19 07:25:00,34.36,13,7,Tuesday
2025-08-19 07:30:00,79.23,13,7,Tuesday
2025-08-19 07:35:00,55.18,13,7,Tuesday
2025-08-19 07:40:00,80.26,13,7,Tuesday
2025-08-19 07:45:00,79.8,13,7,Tuesday
2025-08-19 07:50:00,54.26,13,7,Tuesday
2025-08-19 07:55:00,60.75,13,7,Tuesday
2025-08-19 08:00:00,37.22,13,8,Tuesday
2025-08-19 08:05:00,44.77,13,8,Tuesday
2025-08-19 08:10:00,18.54,13,8,Tuesday
2025-08-19 08:15:00,66.45,13,8,Tuesday
2025-08-19 08:20:00,65.36,13,8,Tuesday
2025-08-19 08:25:00,78.73,13,8,Tuesday
2025-08-19 08:30:00,71.07,13,8,Tuesday
2025-08-19 08:35:00,26.4,13,8,Tuesday
2025-08-19 08:40:00,42.42,13,8,Tuesday
2025-08-19 08:45:00,77.19,13,8,Tuesday
2025-08-19 08:50:00,58.94,13,8,Tuesday
2025-08-19 08:55:00,44.76,13,8,Tuesday
2025-08-19 09:00:00,49.16,13,9,Tuesday
2025-08-19 09:05:00,28.34,13,9,Tuesday
2025-08-19 09:10:00,48.76,13,9,Tuesday
2025-08-19 09:15:00,38.7,13,9,Tuesday
2025-08-19 09:20:00,23.68,13,9,Tuesday
2025-08-19 09:25:00,82.4,13,9,Tuesday
2025-08-19 09:30:00,23.08,13,9,Tuesday
2025-08-19 09:35:00,22.23,13,9,Tuesday
2025-08-19 09:40:00,75.76,13,9,Tuesday
2025-08-19 09:45:00,61.7,13,9,Tuesday
2025-08-19 09:50:00,72.04,13,9,Tuesday
2025-08-19 09:55:00,74.97,13,9,Tuesday
2025-08-19 10:00:00,54.83,13,10,Tuesday
2025-08-19 10:05:00,44.4,13,10,Tuesday
2025-08-19 10:10:00,69.99,13,10,Tuesday
2025-08-19 10:15:00,71.68,13,10,Tuesday
2025-08-19 10:20:00,45.94,13,10,Tuesday
2025-08-19 10:25:00,24.76,13,10,Tuesday
2025-08-19 10:30:00,65.86,13,10,Tuesday
2025-08-19 10:35:00,16.74,13,10,Tuesday
2025-08-19 10:40:00,34.01,13,10,Tuesday
2025-08-19 10:45:00,67.04,13,10,Tuesday
2025-08-19 10:50:00,53.89,13,10,Tuesday
2025-08-19 10:55:00,36.39,13,10,Tuesday
2025-08-19 11:00:00,40.32,13,11,Tuesday
2025-08-19 11:05:00,66.2,13,11,Tuesday
2025-08-19 11:10:00,69.83,13,11,Tuesday
2025-08-19 11:15:00,64.38,13,11,Tuesday
2025-08-19 11:20:00,82.36,13,11,Tuesday
2025-08-19 11:25:00,55.08,13,11,Tuesday
2025-08-19 11:30:00,68.72,13,11,Tuesday
2025-08-19 11:35:00,18.48,13,11,Tuesday
2025-08-19 11:40:00,39.84,13,11,Tuesday
2025-08-19 11:45:00,44.6,13,11,Tuesday
2025-08-19 11:50:00,62.8,13,11,Tuesday
2025-08-19 11:55:00,42.88,13,11,Tuesday
2025-08-19 12:00:00,62.74,13,12,Tuesday
2025-08-19 12:05:00,57.73,13,12,Tuesday
2025-08-19 12:10:00,58.82,13,12,Tuesday
2025-08-19 12:15:00,58.32,13,12,Tuesday
2025-08-19 12:20:00,51.16,13,12,Tuesday
2025-08-19 12:25:00,56.37,13,12,Tuesday
2025-08-19 12:30:00,66.15,13,12,Tuesday
2025-08-19 12:35:00,64.09,13,12,Tuesday
2025-08-19 12:40:00,65.58,13,12,Tuesday
2025-08-19 12:45:00,81.35,13,12,Tuesday
2025-08-19 12:50:00,58.36,13,12,Tuesday
2025-08-19 12:55:00,71.22,13,12,Tuesday
2025-08-19 13:00:00,61.44,13,13,Tuesday
2025-08-19 13:05:00,63.06,13,13,Tuesday
2025-08-19 13:10:00,72.16,13,13,Tuesday
2025-08-19 13:15:00,75.76,13,13,Tuesday
2025-08-19 13:20:00,71.07,13,13,Tuesday
2025-08-19 13:25:00,28.06,13,13,Tuesday
2025-08-19 13:30:00,67.51,13,13,Tuesday
2025-08-19 13:35:00,52.92,13,13,Tuesday
2025-08-19 13:40:00,52.3,13,13,Tuesday
2025-08-19 13:45:00,66.54,13,13,Tuesday
2025-08-19 13:50:00,52.85,13,13,Tuesday
2025-08-19 13:55:00,55.79,13,13,Tuesday
2025-08-19 14:00:00,47.44,13,14,Tuesday
2025-08-19 14:05:00,79.78,13,14,Tuesday
2025-08-19 14:10:00,24.62,13,14,Tuesday
2025-08-19 14:15:00,47.18,13,14,Tuesday
2025-08-19 14:20:00,72.46,13,14,Tuesday
2025-08-19 14:25:00,71.66,13,14,Tuesday
2025-08-19 14:30:00,44.61,13,14,Tuesday
2025-08-19 14:35:00,60.86,13,14,Tuesday
2025-08-19 14:40:00,11.53,13,14,Tuesday
2025-08-19 14:45:00,34.45,13,14,Tuesday
2025-08-19 14:50:00,49.58,13,14,Tuesday
2025-08-19 14:55:00,36.45,13,14,Tuesday
2025-08-19 15:00:00,60.37,13,15,Tuesday
2025-08-19 15:05:00,33.56,13,15,Tuesday
2025-08-19 15:10:00,64.32,13,15,Tuesday
2025-08-19 15:15:00,58.55,13,15,Tuesday
2025-08-19 15:20:00,18.02,13,15,Tuesday
2025-08-19 15:25:00,20.6,13,15,Tuesday
2025-08-19 15:30:00,30.78,13,15,Tuesday
2025-08-19 15:35:00,63.64,13,15,Tuesday
2025-08-19 15:40:00,17.46,13,15,Tuesday
2025-08-19 15:45:00,81.09,13,15,Tuesday
2025-08-19 15:50:00,39.82,13,15,Tuesday
2025-08-19 15:55:00,54.89,13,15,Tuesday
2025-08-19 16:00:00,57.42,13,16,Tuesday
2025-08-19 16:05:00,68.59,13,16,Tuesday
2025-08-19 16:10:00,56.96,13,16,Tuesday
2025-08-19 16:15:00,31.84,13,16,Tuesday
2025-08-19 16:20:00,44.32,13,16,Tuesday
2025-08-19 16:25:00,30.16,13,16,Tuesday
2025-08-19 16:30:00,63.58,13,16,Tuesday
2025-08-19 16:35:00,40.16,13,16,Tuesday
2025-08-19 16:40:00,31.66,13,16,Tuesday
2025-08-19 16:45:00,48.95,13,16,Tuesday
2025-08-19 16:50:00,67.48,13,16,Tuesday
2025-08-19 16:55:00,26.46,13,16,Tuesday
2025-08-19 17:00:00,59.42,13,17,Tuesday
2025-08-19 17:05:00,16.98,13,17,Tuesday
2025-08-19 17:10:00,95.78,13,17,Tuesday
2025-08-19 17:15:00,40.89,13,17,Tuesday
2025-08-19 17:20:00,37.65,13,17,Tuesday
2025-08-19 17:25:00,35.42,13,17,Tuesday
2025-08-19 17:30:00,35.89,13,17,Tuesday
2025-08-19 17:35:00,47.19,13,17,Tuesday
2025-08-19 17:40:00,45.36,13,17,Tuesday
2025-08-19 17:45:00,50.51,13,17,Tuesday
2025-08-19 17:50:00,60.46,13,17,Tuesday
2025-08-19 17:55:00,57.41,13,17,Tuesday
2025-08-19 18:00:00,44.96,13,18,Tuesday
2025-08-19 18:05:00,78.53,13,18,Tuesday
2025-08-19 18:10:00,67.93,13,18,Tuesday
2025-08-19 18:15:00,74.98,13,18,Tuesday
2025-08-19 18:20:00,56.03,13,18,Tuesday
2025-08-19 18:25:00,43.64,13,18,Tuesday
2025-08-19 18:30:00,47.54,13,18,Tuesday
2025-08-19 18:35:00,55.42,13,18,Tuesday
2025-08-19 18:40:00,63.54,13,18,Tuesday
2025-08-19 18:45:00,33.86,13,18,Tuesday
2025-08-19 18:50:00,78.57,13,18,Tuesday
2025-08-19 18:55:00,67.38,13,18,Tuesday
2025-08-19 19:00:00,13.46,13,19,Tuesday
2025-08-19 19:05:00,44.04,13,19,Tuesday
2025-08-19 19:10:00,69.93,13,19,Tuesday
2025-08-19 19:15:00,83.53,13,19,Tuesday
2025-08-19 19:20:00,74.18,13,19,Tuesday
2025-08-19 19:25:00,33.55,13,19,Tuesday
2025-08-19 19:30:00,72.44,13,19,Tuesday
2025-08-19 19:35:00,35.22,13,19,Tuesday
2025-08-19 19:40:00,70.83,13,19,Tuesday
2025-08-19 19:45:00,38.3,13,19,Tuesday
2025-08-19 19:50:00,68.09,13,19,Tuesday
2025-08-19 19:55:00,75.32,13,19,Tuesday
2025-08-19 20:00:00,86.08,13,20,Tuesday
2025-08-19 20:05:00,72.28,13,20,Tuesday
2025-08-19 20:10:00,38.51,13,20,Tuesday
2025-08-19 20:15:00,58.39,13,20,Tuesday
2025-08-19 20:20:00,75.7,13,20,Tuesday
2025-08-19 20:25:00,94.12,13,20,Tuesday
2025-08-19 20:30:00,32.59,13,20,Tuesday
2025-08-19 20:35:00,67.06,13,20,Tuesday
2025-08-19 20:40:00,60.8,13,20,Tuesday
2025-08-19 20:45:00,63.76,13,20,Tuesday
2025-08-19 20:50:00,48.19,13,20,Tuesday
2025-08-19 20:55:00,51.35,13,20,Tuesday
2025-08-19 21:00:00,66.56,13,21,Tuesday
2025-08-19 21:05:00,46.61,13,21,Tuesday
2025-08-19 21:10:00,70.12,13,21,Tuesday
2025-08-19 21:15:00,83.1,13,21,Tuesday
2025-08-19 21:20:00,45.27,13,21,Tuesday
2025-08-19 21:25:00,64.61,13,21,Tuesday
2025-08-19 21:30:00,53.9,13,21,Tuesday
2025-08-19 21:35:00,84.85,13,21,Tuesday
2025-08-19 21:40:00,35.74,13,21,Tuesday
2025-08-19 21:45:00,78.76,13,21,Tuesday
2025-08-19 21:50:00,39.52,13,21,Tuesday
2025-08-19 21:55:00,42.34,13,21,Tuesday
2025-08-19 22:00:00,39.6,13,22,Tuesday
2025-08-19 22:05:00,60.95,13,22,Tuesday
2025-08-19 22:10:00,51.54,13,22,Tuesday
2025-08-19 22:15:00,52.34,13,22,Tuesday
2025-08-19 22:20:00,70.34,13,22,Tuesday
2025-08-19 22:25:00,52.76,13,22,Tuesday
2025-08-19 22:30:00,70.6,13,22,Tuesday
2025-08-19 22:35:00,22.0,13,22,Tuesday
2025-08-19 22:40:00,68.32,13,22,Tuesday
2025-08-19 22:45:00,68.92,13,22,Tuesday
2025-08-19 22:50:00,62.23,13,22,Tuesday
2025-08-19 22:55:00,26.66,13,22,Tuesday
2025-08-19 23:00:00,74.76,13,23,Tuesday
2025-08-19 23:05:00,94.94,13,23,Tuesday
2025-08-19 23:10:00,28.38,13,23,Tuesday
2025-08-19 23:15:00,34.93,13,23,Tuesday
2025-08-19 23:20:00,81.5,13,23,Tuesday
2025-08-19 23:25:00,32.65,13,23,Tuesday
2025-08-19 23:30:00,25.49,13,23,Tuesday
2025-08-19 23:35:00,81.6,13,23,Tuesday
2025-08-19 23:40:00,56.8,13,23,Tuesday
2025-08-19 23:45:00,68.04,13,23,Tuesday
2025-08-19 23:50:00,60.97,13,23,Tuesday
2025-08-19 23:55:00,61.88,13,23,Tuesday
2025-08-20 00:00:00,59.92,13,0,Wednesday
2025-08-20 00:05:00,64.16,13,0,Wednesday
2025-08-20 00:10:00,57.82,13,0,Wednesday
2025-08-20 00:15:00,94.84,13,0,Wednesday
2025-08-20 00:20:00,56.68,13,0,Wednesday
2025-08-20 00:25:00,21.2,13,0,Wednesday
2025-08-20 00:30:00,52.79,13,0,Wednesday
2025-08-20 00:35:00,63.16,13,0,Wednesday
2025-08-20 00:40:00,47.78,13,0,Wednesday
2025-08-20 00:45:00,36.5,13,0,Wednesday
2025-08-20 00:50:00,22.02,13,0,Wednesday
2025-08-20 00:55:00,42.62,13,0,Wednesday
2025-08-20 01:00:00,38.28,13,1,Wednesday
2025-08-20 01:05:00,37.22,13,1,Wednesday
2025-08-20 01:10:00,70.17,13,1,Wednesday
2025-08-20 01:15:00,48.24,13,1,Wednesday
2025-08-20 01:20:00,45.38,13,1,Wednesday
2025-08-20 01:25:00,57.73,13,1,Wednesday
2025-08-20 01:30:00,53.38,13,1,Wednesday
2025-08-20 01:35:00,71.16,13,1,Wednesday
2025-08-20 01:40:00,20.05,13,1,Wednesday
2025-08-20 01:45:00,46.76,13,1,Wednesday
2025-08-20 01:50:00,65.58,13,1,Wednesday
2025-08-20 01:55:00,51.02,13,1,Wednesday
2025-08-20 02:00:00,71.88,13,2,Wednesday
2025-08-20 02:05:00,57.21,13,2,Wednesday
2025-08-20 02:10:00,63.8,13,2,Wednesday
2025-08-20 02:15:00,30.66,13,2,Wednesday
2025-08-20 02:20:00,32.33,13,2,Wednesday
2025-08-20 02:25:00,69.54,13,2,Wednesday
2025-08-20 02:30:00,72.56,13,2,Wednesday
2025-08-20 02:35:00,47.64,13,2,Wednesday
2025-08-20 02:40:00,60.73,13,2,Wednesday
2025-08-20 02:45:00,52.67,13,2,Wednesday
2025-08-20 02:50:00,42.59,13,2,Wednesday
2025-08-20 02:55:00,72.03,13,2,Wednesday
2025-08-20 03:00:00,31.32,13,3,Wednesday
2025-08-20 03:05:00,26.79,13,3,Wednesday
2025-08-20 03:10:00,38.27,13,3,Wednesday
2025-08-20 03:15:00,51.62,13,3,Wednesday
2025-08-20 03:20:00,66.0,13,3,Wednesday
2025-08-20 03:25:00,46.79,13,3,Wednesday
2025-08-20 03:30:00,12.09,13,3,Wednesday
2025-08-20 03:35:00,31.92,13,3,Wednesday
2025-08-20 03:40:00,48.58,13,3,Wednesday
2025-08-20 03:45:00,48.19,13,3,Wednesday
2025-08-20 03:50:00,45.74,13,3,Wednesday
2025-08-20 03:55:00,62.34,13,3,Wednesday
2025-08-20 04:00:00,18.49,13,4,Wednesday
2025-08-20 04:05:00,47.56,13,4,Wednesday
2025-08-20 04:10:00,46.12,13,4,Wednesday
2025-08-20 04:15:00,73.6,13,4,Wednesday
2025-08-20 04:20:00,58.6,13,4,Wednesday
2025-08-20 04:25:00,15.02,13,4,Wednesday
2025-08-20 04:30:00,83.18,13,4,Wednesday
2025-08-20 04:35:00,76.49,13,4,Wednesday
2025-08-20 04:40:00,44.44,13,4,Wednesday
2025-08-20 04:45:00,63.3,13,4,Wednesday
2025-08-20 04:50:00,30.32,13,4,Wednesday
2025-08-20 04:55:00,33.42,13,4,Wednesday
2025-08-20 05:00:00,81.88,13,5,Wednesday
2025-08-20 05:05:00,43.22,13,5,Wednesday
2025-08-20 05:10:00,11.78,13,5,Wednesday
2025-08-20 05:15:00,71.06,13,5,Wednesday
2025-08-20 05:20:00,70.98,13,5,Wednesday
2025-08-20 05:25:00,61.82,13,5,Wednesday
2025-08-20 05:30:00,70.31,13,5,Wednesday
2025-08-20 05:35:00,31.42,13,5,Wednesday
2025-08-20 05:40:00,66.38,13,5,Wednesday
2025-08-20 05:45:00,69.87,13,5,Wednesday
2025-08-20 05:50:00,23.06,13,5,Wednesday
2025-08-20 05:55:00,88.92,13,5,Wednesday
2025-08-20 06:00:00,59.29,13,6,Wednesday
2025-08-20 06:05:00,44.16,13,6,Wednesday
2025-08-20 06:10:00,61.29,13,6,Wednesday
2025-08-20 06:15:00,58.34,13,6,Wednesday
2025-08-20 06:20:00,51.64,13,6,Wednesday
2025-08-20 06:25:00,56.18,13,6,Wednesday
2025-08-20 06:30:00,68.32,13,6,Wednesday
2025-08-20 06:35:00,34.23,13,6,Wednesday
2025-08-20 06:40:00,68.93,13,6,Wednesday
2025-08-20 06:45:00,30.5,13,6,Wednesday
2025-08-20 06:50:00,48.25,13,6,Wednesday
2025-08-20 06:55:00,32.89,13,6,Wednesday
2025-08-20 07:00:00,45.14,13,7,Wednesday
2025-08-20 07:05:00,50.73,13,7,Wednesday
2025-08-20 07:10:00,46.18,13,7,Wednesday
2025-08-20 07:15:00,73.69,13,7,Wednesday
2025-08-20 07:20:00,58.12,13,7,Wednesday
2025-08-20 07:25:00,43.02,13,7,Wednesday
2025-08-20 07:30:00,61.42,13,7,Wednesday
2025-08-20 07:35:00,40.53,13,7,Wednesday
2025-08-20 07:40:00,75.41,13,7,Wednesday
2025-08-20 07:45:00,62.4,13,7,Wednesday
2025-08-20 07:50:00,64.68,13,7,Wednesday
2025-08-20 07:55:00,19.83,13,7,Wednesday
2025-08-20 08:00:00,25.53,13,8,Wednesday
2025-08-20 08:05:00,53.72,13,8,Wednesday
2025-08-20 08:10:00,53.46,13,8,Wednesday
2025-08-20 08:15:00,57.05,13,8,Wednesday
2025-08-20 08:20:00,28.72,13,8,Wednesday
2025-08-20 08:25:00,37.76,13,8,Wednesday
2025-08-20 08:30:00,72.72,13,8,Wednesday
2025-08-20 08:35:00,58.52,13,8,Wednesday
2025-08-20 08:40:00,82.11,13,8,Wednesday
2025-08-20 08:45:00,56.82,13,8,Wednesday
2025-08-20 08:50:00,78.39,13,8,Wednesday
2025-08-20 08:55:00,55.96,13,8,Wednesday
2025-08-20 09:00:00,53.45,13,9,Wednesday
2025-08-20 09:05:00,42.19,13,9,Wednesday
2025-08-20 09:10:00,44.2,13,9,Wednesday
2025-08-20 09:15:00,19.02,13,9,Wednesday
2025-08-20 09:20:00,63.42,13,9,Wednesday
2025-08-20 09:25:00,31.51,13,9,Wednesday
2025-08-20 09:30:00,41.94,13,9,Wednesday
2025-08-20 09:35:00,65.9,13,9,Wednesday
2025-08-20 09:40:00,51.29,13,9,Wednesday
2025-08-20 09:45:00,68.37,13,9,Wednesday
2025-08-20 09:50:00,85.96,13,9,Wednesday
2025-08-20 09:55:00,75.91,13,9,Wednesday
2025-08-20 10:00:00,36.87,13,10,Wednesday
